id_pedido,cpf,valor_pedido,valor_frete,valor_desconto,cupom,endereco_entrega_logradouro,endereco_entrega_numero,endereco_entrega_bairro,endereco_entrega_cidade,endereco_entrega_estado,endereco_entrega_pais,status_pedido,data_pedido
527b1be8-3279-4ed9-afeb-7df8c6dff713,625.899.288-76,1858.55,82.75,133.61,CUPOM43289541,Residencial Gael Henrique Costela,803,Camponesa 2ª Seção,Sousa de Goiás,SC,Brasil,cancelado,2023-12-23
2eb71700-0c4f-41c0-b3ab-d777a8851bc2,283.663.660-16,1757.29,10.24,0.00,,Chácara Aparecida,36,Silveira,Duarte Paulista,MS,Brasil,pago,2025-07-01
19bd4315-76ba-465f-8ca0-09ab5cfa01ab,204.316.831-11,560.59,78.72,0.00,,Lagoa de Viana,75,Camargos,Rocha,DF,Brasil,cancelado,2024-03-27
e0a26dcb-2d17-40ea-b9cc-131e7322f53c,933.336.512-34,1601.39,96.82,191.18,CUPOM6B359405,Alameda Ana Liz Silva,257,Cruzeiro,Leão de Peixoto,RJ,Brasil,pago,2024-06-05
b2fb3db2-d4fc-4dd0-9403-4990d72d88ba,608.620.605-83,1920.47,42.52,227.51,CUPOM4D75FC47,Via Eduarda Peixoto,31,Jardim Vitoria,da Mata,DF,Brasil,pendente,2025-08-28
8610aa77-4343-4c17-bb49-51f52d473c84,810.951.633-84,471.98,54.44,0.00,,Ladeira Davi Andrade,16,Vila Sumaré,da Rocha,PI,Brasil,enviado,2024-08-09
4b293163-4e6e-4791-924b-8a24ccc7abac,206.268.087-21,620.94,81.04,0.00,,Favela de Moreira,20,Horto Florestal,Borges,TO,Brasil,pendente,2023-12-21
8ceb4619-bc9a-488d-b961-a927b6dcf652,769.543.521-96,465.72,80.60,0.00,,Passarela Luiz Henrique Sá,353,Tres Marias,Albuquerque,MA,Brasil,cancelado,2025-06-22
24dbd2d6-3f1d-4681-a323-04ff949e7a22,673.860.934-22,878.90,51.56,0.00,,Aeroporto Casa Grande,96,Vila São Gabriel Jacui,Montenegro Verde,PI,Brasil,cancelado,2023-12-17
adbd3d08-667a-401b-815c-98a368814a60,306.263.574-71,1878.11,28.07,0.00,,Pátio Maria Luiza Fonseca,98,São Jorge 2ª Seção,Ribeiro,RR,Brasil,pendente,2024-06-01
10f1208d-5a65-46ed-9e95-ae0df0fd1cca,628.850.537-96,577.00,28.87,0.00,,Estrada de Santos,71,Leticia,Sampaio,BA,Brasil,pago,2024-12-19
c8a9f739-4dec-4768-982f-ca199230f1f5,967.755.696-70,881.42,90.68,0.00,,Via Mariane Aragão,687,Vila Mangueiras,Castro,BA,Brasil,cancelado,2025-04-29
c3751ebf-5128-4eda-aff3-2af555817c3b,129.055.141-04,157.08,92.34,0.00,,Fazenda Teixeira,612,Tupi A,Cirino da Mata,SP,Brasil,entregue,2025-02-24
7f05fec0-ff3c-4440-a9fb-14a63216c0ce,253.674.225-91,891.45,11.95,0.00,,Estação Fogaça,84,Vila Nova Cachoeirinha 2ª Seção,Cardoso,PI,Brasil,entregue,2024-12-04
9229b78f-0690-4c3f-a914-8b93bf6eab16,056.522.091-19,409.12,68.88,46.50,CUPOMDF015631,Campo Otávio Dias,4,Alípio De Melo,Marques,MS,Brasil,cancelado,2024-04-27
90d489a9-f8fe-4637-b29d-c9ddab8d5c72,315.241.747-45,1363.32,17.53,69.03,CUPOM8C9B9BDD,Lago Eduardo Aragão,79,Conjunto Floramar,Carvalho,SC,Brasil,enviado,2023-12-15
f6934ced-a264-4fef-b4a8-326e6d945da0,629.377.797-62,829.65,23.51,0.00,,Loteamento de Aparecida,351,João Paulo Ii,Cavalcanti,RO,Brasil,pendente,2025-04-28
d298488c-3c21-4301-9ba7-4ee6cdf92830,309.357.449-82,318.75,17.14,0.00,,Vereda Borges,717,Vila Nova Dos Milionarios,Cavalcanti do Campo,BA,Brasil,enviado,2025-05-25
11effe30-b035-4d51-a5a9-ff93c8a2381a,543.917.155-86,440.35,67.64,0.00,,Distrito Guerra,440,Guaratã,Casa Grande,ES,Brasil,pago,2024-07-04
2193271d-8443-4395-9ca6-d460e20e3c8d,110.639.788-73,1662.24,16.79,0.00,,Pátio Erick Barros,844,Pilar,Silveira do Galho,TO,Brasil,pago,2023-10-12
813d864e-0354-4122-89ef-201a5f6e6d42,111.952.994-31,223.47,53.29,0.00,,Sítio Sá,19,São Cristóvão,Gonçalves,AC,Brasil,pago,2025-03-13
6f4ea040-f908-4033-a0c7-c6f6b543cda9,113.852.859-19,52.70,17.14,0.00,,Loteamento Pacheco,37,São João,Vasconcelos,PR,Brasil,cancelado,2024-11-07
716cd21a-6c93-46f3-85ee-b8302ca417d6,795.516.638-64,1200.86,66.20,0.00,,Núcleo de Cavalcante,16,Grota,Almeida,MG,Brasil,pendente,2024-08-14
518564d2-b23a-4f24-9e31-f6fba6f86ead,836.296.148-92,341.25,66.85,0.00,,Aeroporto José Pedro da Rocha,94,Planalto,Pinto das Flores,AM,Brasil,pago,2024-06-22
4142a419-cdd3-4a65-a4e7-83e6cd91da16,736.661.360-34,956.70,40.52,166.29,CUPOMCC344ECD,Lago Guerra,78,Mirtes,Dias,RJ,Brasil,enviado,2024-12-27
8dd42bf7-bb9e-4f5f-af8a-d292402194d6,477.928.678-27,1059.06,53.40,0.00,,Vale de Alves,59,São Salvador,Barbosa das Pedras,PB,Brasil,pendente,2025-01-21
5ac28588-6c9c-46ab-8255-7d12d80e6eb8,735.553.527-85,746.17,79.78,0.00,,Sítio Jade Lima,80,Vila Santo Antônio,Azevedo Verde,MT,Brasil,enviado,2024-08-29
75da304b-459d-4dff-9895-80bafa06fa41,879.767.184-00,112.04,68.01,0.00,,Rodovia Aragão,13,Inconfidência,Borges de Jesus,PI,Brasil,cancelado,2024-08-13
400ba36c-8434-4529-8068-5f22188d0de2,789.122.177-88,1163.24,5.44,209.38,CUPOM2A87E70B,Largo de Correia,81,Tupi B,Nascimento do Oeste,PA,Brasil,pendente,2025-08-27
bb10af26-ce23-4871-9738-4c394934ed43,032.701.067-57,1953.63,52.61,0.00,,Chácara da Luz,9,Ambrosina,Vargas de Goiás,MS,Brasil,enviado,2025-09-09
70fab3ed-1d98-4f2a-aa47-3e62e97546bd,454.647.072-05,1154.73,93.52,0.00,,Parque Teixeira,33,São Salvador,Gomes de Marques,SC,Brasil,entregue,2025-09-16
bd2c3ab9-79eb-4365-9dab-656fbd5d3715,119.502.716-67,353.64,67.69,0.00,,Vereda Sofia Macedo,70,Liberdade,Ferreira Alegre,AL,Brasil,pago,2023-10-23
fe4b5563-855a-44e5-96b9-0c7d3c26338c,364.814.002-20,136.24,76.25,10.74,CUPOMC31F5F90,Rua de Caldeira,4,Conjunto Lagoa,Pinto,SP,Brasil,pago,2025-08-10
1e94f13c-4185-48f9-bcc3-55cfb5c87108,214.243.738-61,1710.13,88.54,0.00,,Parque Leão,53,Marieta 1ª Seção,Oliveira,MS,Brasil,pendente,2025-01-14
6d8bbe65-d28f-4f78-ae98-a826bb5c4aa7,417.649.602-48,999.11,13.77,0.00,,Favela Rhavi Camargo,23,Vila Paquetá,Montenegro,CE,Brasil,entregue,2024-07-07
5d8d08cc-9d3e-4d07-9884-78ce7de1f0bb,937.450.270-03,446.06,34.36,0.00,,Viaduto Melina das Neves,43,Vitoria,Macedo do Sul,AC,Brasil,pendente,2025-01-05
d31c72d1-3697-493b-8623-a02d1070f4a8,239.843.456-87,905.18,84.64,0.00,,Sítio Eloah Fogaça,74,Mineirão,Fernandes,GO,Brasil,cancelado,2025-08-12
d60a894c-cfb7-40b8-8d9c-856ff2053c97,379.809.435-30,571.68,34.22,0.00,,Sítio de Ramos,223,Maria Goretti,Pires,CE,Brasil,entregue,2024-05-25
7fe76ef2-5b0f-4a28-9d07-fed7e25f9b4e,866.671.513-81,1245.24,63.06,0.00,,Estrada de Alves,157,Vila Betânia,Cirino,MS,Brasil,pendente,2024-04-20
bb18e9cb-a751-4aaa-af48-023fec1f519a,106.414.073-58,1195.73,8.69,0.00,,Via Dante Fogaça,299,Distrito Industrial Do Jatoba,Andrade da Praia,MS,Brasil,entregue,2024-03-13
668e557c-81fb-4b3e-b8d3-bdbeb239a4cb,745.624.392-96,1204.73,24.59,0.00,,Vereda Rezende,46,Nazare,Campos,DF,Brasil,pendente,2023-10-23
b47fba24-bbfd-4a46-be69-29df585a58ca,585.973.616-78,65.56,23.74,0.00,,Esplanada João Pedro Leão,11,Garças,Nogueira de Santos,MA,Brasil,pago,2024-08-17
322c84f5-0d5b-4b90-8e4b-de45c2e4a55d,713.812.858-41,241.27,69.99,0.00,,Viaduto de Ribeiro,35,Jardim América,da Rosa de Nunes,AL,Brasil,cancelado,2024-02-05
ec83c88a-77a3-4b7c-b79c-4f3b23db183d,114.190.770-93,938.89,34.43,181.26,CUPOM4DBF350F,Esplanada Lucas Gabriel Dias,72,Cinquentenário,Leão,MS,Brasil,enviado,2024-08-04
125e1aea-b231-42df-a118-de1623f2db64,444.960.935-02,1456.96,93.08,0.00,,Loteamento Maria Luiza Souza,6,Vila Ecológica,Correia,SC,Brasil,pendente,2025-06-30
f2bc4503-2ec4-4436-bb87-0a1dace8b21f,881.225.192-07,1076.29,94.33,0.00,,Jardim Barbosa,817,Serrano,Borges das Pedras,BA,Brasil,pago,2024-04-24
8b4ad93d-1969-432d-9724-8618e9be26b8,235.890.294-97,1418.29,77.52,0.00,,Lago Nascimento,996,Urca,Ferreira,AL,Brasil,entregue,2024-05-16
7927c00c-a63d-427c-be4a-87668bafe7c7,962.942.172-82,1201.29,36.54,0.00,,Condomínio de Rocha,9,Jardim Leblon,Azevedo,AP,Brasil,cancelado,2025-04-08
0adfd671-cbe4-45d7-88a7-ba735daca527,818.166.501-40,376.84,12.42,0.00,,Campo Novais,76,Vila Rica,Porto Grande,SP,Brasil,pago,2025-06-09
48ffa656-171b-4168-aae1-a096547fdb32,197.158.844-33,1029.73,69.79,78.26,CUPOM5EFA8167,Passarela Porto,3,Vila Aeroporto,Moura,AM,Brasil,cancelado,2024-09-30
3552c07c-1ff8-4dd5-959a-c9a221ccacbe,811.493.143-99,819.41,72.28,0.00,,Área Ramos,4,Vila São Gabriel,Rodrigues das Flores,MS,Brasil,enviado,2024-06-11
920debf0-aa59-405e-b44b-47d2653e10ad,350.075.173-01,1227.21,71.79,0.00,,Pátio de Lima,43,Vila Olhos D'água,Teixeira de Goiás,CE,Brasil,pendente,2024-06-18
8fe2ebac-bb47-4fa2-baa1-d4c4ef6e6cc9,045.969.256-57,682.54,94.28,0.00,,Lagoa Ferreira,77,Leticia,Nunes de Pires,AP,Brasil,cancelado,2023-11-24
7c956c7c-898c-4d10-ac0a-504a62222b05,263.622.659-59,185.97,14.59,0.00,,Rua de Cavalcanti,99,São João Batista,Araújo,ES,Brasil,pago,2024-03-27
175f6ce6-155d-4144-ad7b-f9379a27b24e,110.543.275-41,1604.35,76.07,0.00,,Rodovia de Marques,55,Santa Terezinha,Vargas de Casa Grande,CE,Brasil,pendente,2023-11-16
3cf8129d-0eaf-46a2-b9c1-e20fd9801cf4,834.287.618-08,1366.50,11.51,172.20,CUPOM4E7FCCA3,Pátio Siqueira,6,Vila Jardim Alvorada,Guerra,PI,Brasil,cancelado,2023-10-21
33be4b77-5414-4db4-868e-63db66d06058,429.286.460-10,1018.89,27.73,0.00,,Sítio Stella da Cunha,6,Cenaculo,Farias de Jesus,TO,Brasil,entregue,2025-04-28
994fe90d-939f-42d8-927f-ec9d26573507,632.642.171-96,242.25,85.69,0.00,,Jardim de da Mota,92,Marieta 1ª Seção,Santos,CE,Brasil,pago,2023-11-07
eceaab7d-423f-42ea-a8ab-3e39f64214fe,039.761.973-30,61.21,22.69,0.00,,Distrito Isaque Oliveira,93,Vila Coqueiral,Moreira de Goiás,MT,Brasil,cancelado,2025-09-08
b14c12d3-b091-4772-92df-7923869a8e4e,113.988.634-62,1156.85,28.01,0.00,,Aeroporto Cauê Moraes,64,Conjunto Minas Caixa,Freitas de Minas,GO,Brasil,entregue,2024-03-24
854de5e4-b318-4214-bda6-2c45cd93827a,237.143.341-63,462.49,25.00,50.87,CUPOM075F6455,Rodovia Luigi Souza,30,Baleia,da Rocha Paulista,PA,Brasil,pendente,2024-07-05
dd9ebb6d-9d73-499b-885e-94ba3fd7e428,075.377.835-91,1150.87,53.27,0.00,,Morro João Felipe Ramos,59,Xangri-Lá,Duarte,MT,Brasil,entregue,2024-04-04
bcaa4771-0444-4761-a609-84762ef18916,863.839.016-17,1448.91,11.49,0.00,,Ladeira Moreira,88,Confisco,Porto de da Conceição,TO,Brasil,cancelado,2024-09-20
adf60360-df1a-40da-88ec-d338c11407ff,672.722.848-47,356.81,57.06,0.00,,Travessa de Gonçalves,475,Urca,Cavalcante de Siqueira,MT,Brasil,pendente,2025-01-11
17b4789f-b099-48f7-9461-e21a0739f717,217.755.378-21,1212.26,73.13,0.00,,Recanto de Pimenta,28,Apolonia,Barbosa,AC,Brasil,entregue,2024-10-31
957b327e-1a32-43b5-876c-f7752fb5bbed,713.623.975-81,1031.46,75.99,0.00,,Parque Vitor Jesus,14,São Bernardo,da Luz de Rezende,BA,Brasil,pendente,2024-12-30
af88636a-aa11-4709-87ee-c35879cc182e,844.166.287-65,159.15,45.98,0.00,,Área Gael Moura,880,Antonio Ribeiro De Abreu 1ª Seção,Cirino da Prata,RR,Brasil,pendente,2025-08-23
7f494621-3543-4694-a20d-5f7346001b3a,892.912.461-16,379.84,90.21,0.00,,Conjunto Brenda Fonseca,433,Vila Trinta E Um De Março,Freitas,DF,Brasil,pago,2024-05-11
80b69d53-27ac-4564-894e-d37cab77f25d,007.098.950-45,1253.43,68.57,66.34,CUPOM789F0A8B,Quadra Araújo,627,Maria Goretti,Barbosa da Mata,PR,Brasil,enviado,2023-12-22
d273f704-aa48-4fdf-842a-97656a4097a1,847.809.886-22,613.57,33.32,0.00,,Estação Sarah Guerra,17,Santa Rosa,da Conceição,RO,Brasil,cancelado,2025-04-18
b08419a4-9256-440f-aef0-2ad1b4b7d683,600.651.396-37,529.52,91.01,0.00,,Residencial Caroline Porto,9,Ouro Minas,Martins,AM,Brasil,enviado,2025-03-04
7d8eb055-fc8c-4ab1-950d-4fa66f46fc5e,925.110.049-95,939.29,98.77,0.00,,Vereda de Martins,14,Bernadete,Moura Paulista,SP,Brasil,entregue,2025-06-04
5cd57739-4362-4309-a490-beec7d4513d9,567.296.970-65,1963.64,18.04,0.00,,Chácara de Machado,7,Vista Alegre,Peixoto de Lima,SC,Brasil,entregue,2024-02-12
2056dfbb-cd2c-491b-b5a3-ac62740262ac,815.470.081-67,1599.30,73.45,0.00,,Alameda de Mendes,26,Dona Clara,Vasconcelos,PA,Brasil,enviado,2024-04-17
bd1506c0-90fb-47b9-8244-2dfb908f2096,769.219.346-42,1410.60,28.48,0.00,,Condomínio de Freitas,96,Vila Madre Gertrudes 1ª Seção,Gonçalves,SE,Brasil,pago,2025-03-12
9edfcf9d-f149-47d9-8d1d-cf48ce92bc52,856.541.847-65,1201.70,75.07,0.00,,Viaduto Maria Eduarda Cavalcante,12,Vila Canto Do Sabiá,Campos,AP,Brasil,pendente,2024-07-10
9749106c-d1d8-42ec-bb28-9b089880628e,273.643.608-27,1348.98,47.29,0.00,,Ladeira Nicole Freitas,77,Cidade Jardim Taquaril,Rios,SP,Brasil,pendente,2023-09-29
622c67c9-1885-4ec7-979c-afb64b276114,633.702.900-46,737.15,49.15,0.00,,Rodovia Anna Liz das Neves,834,Vila Antena,Ferreira,AL,Brasil,entregue,2025-05-20
bed78ef8-ff6f-416e-9ec7-bbddc40bd235,575.754.428-96,1791.68,23.59,0.00,,Alameda Levi Ribeiro,597,Vila Paris,Pastor da Mata,MA,Brasil,pago,2024-04-09
67c8044c-3fc2-46ca-9ef1-97999f6d1202,630.209.986-00,516.05,48.40,47.44,CUPOM7E38067E,Loteamento de Costa,55,São João Batista,Costa de Melo,ES,Brasil,entregue,2025-03-17
e7022890-d0ec-4230-a71c-b8fddc4df7d1,006.420.007-07,1278.60,85.16,0.00,,Núcleo Borges,13,Vila Independencia 3ª Seção,Jesus de Brito,SC,Brasil,cancelado,2024-09-22
28993d80-a9ed-49b2-a942-8e14ec78f315,721.110.773-92,1364.69,28.38,0.00,,Parque de Araújo,98,Granja De Freitas,Montenegro,ES,Brasil,entregue,2025-06-20
c3a98b54-c7e0-4844-953c-38b2ca5363a7,001.048.466-65,855.71,19.60,0.00,,Viela de Cirino,7,Novo Das Industrias,Garcia Alegre,PR,Brasil,cancelado,2025-04-30
829fc2c9-2f05-4462-a2f5-2abb255205b9,290.550.429-60,1754.19,98.64,208.22,CUPOM4FBBA7C9,Alameda Martins,2,Mangueiras,Cavalcanti da Serra,MG,Brasil,pago,2024-02-23
cd539b7c-625b-40b8-974b-443d44027b90,253.521.350-68,1434.42,16.12,0.00,,Viela Sophie Macedo,46,Minas Caixa,Pires dos Dourados,PA,Brasil,enviado,2025-09-20
8ab608b8-04df-4992-9294-f8078449aa31,047.865.700-96,1790.50,20.18,0.00,,Passarela de Macedo,84,Campo Alegre,Costela,DF,Brasil,pago,2024-11-25
619fd8ca-7280-4679-9371-af8e08c9601a,780.579.972-58,865.06,65.51,0.00,,Largo Barros,75,Tupi A,Ferreira,AP,Brasil,enviado,2025-02-24
cd911aae-40c9-466b-9761-79677d3dfc41,454.489.804-06,1183.15,69.74,0.00,,Viela Nathan Pacheco,38,Salgado Filho,Gonçalves,SP,Brasil,pago,2024-06-30
a91ee06d-c409-4002-9996-1e52798b5361,915.087.545-88,113.28,71.50,0.00,,Campo de Pacheco,15,Novo Ouro Preto,Siqueira,RJ,Brasil,pago,2024-04-01
34a03d04-51ca-45c1-8e3c-83c2dfbd3bbd,297.549.517-80,495.17,90.54,0.00,,Largo Antony Pimenta,56,Santa Cruz,Fonseca do Campo,SP,Brasil,cancelado,2024-05-03
b0b2ae51-4210-4d1f-8174-6d6878126a87,471.885.728-98,399.53,41.83,0.00,,Vereda Aragão,20,Campo Alegre,Duarte do Campo,AL,Brasil,entregue,2024-01-12
10809eb9-11b7-472c-b5ba-b6511512ceb6,454.239.659-02,806.80,98.78,65.90,CUPOM9F1BAB1F,Aeroporto de Nogueira,57,Santa Rita,Silva da Praia,AP,Brasil,entregue,2025-03-26
c76a6c36-b25f-4b56-9766-277257131a59,106.345.201-72,182.84,36.76,23.84,CUPOM133BE541,Quadra Vieira,9,Jaqueline,Martins,PB,Brasil,cancelado,2025-08-17
c06d296a-b796-4093-acab-73a875e2ab44,554.694.345-82,1954.55,27.74,184.60,CUPOM274CA3B1,Jardim Montenegro,991,Vila Nova Dos Milionarios,Sales,RS,Brasil,cancelado,2025-07-25
4b43d397-5298-4464-81be-136219504126,930.181.088-94,1524.30,13.91,0.00,,Vereda de Camargo,85,Pousada Santo Antonio,Rezende,RR,Brasil,entregue,2024-02-29
78ca61ca-e2ab-4a77-9cff-2f957814e09c,478.010.432-70,1006.88,72.98,0.00,,Ladeira Liz Vieira,12,Prado,Sampaio,PE,Brasil,enviado,2024-08-02
0a63a49b-6cbd-4b53-a116-34cc8501cc22,399.130.634-72,115.42,27.08,0.00,,Chácara de Rezende,38,Havaí,Ramos de Minas,PI,Brasil,entregue,2024-04-27
515b4a70-4b9a-4bcb-bb76-efae2c51cb84,965.191.937-06,752.52,93.32,0.00,,Travessa de Ferreira,567,Boa Viagem,Silva Verde,MG,Brasil,entregue,2024-09-11
1466f182-67a4-45b9-8e09-9466ea9e746b,389.920.609-92,1055.31,95.86,0.00,,Lago de Souza,59,Taquaril,Moura do Oeste,CE,Brasil,entregue,2024-03-19
d631acd1-8fec-4b01-86bc-eefa5fcc7dd6,639.453.887-29,1031.91,79.23,0.00,,Largo das Neves,2,Vila Inestan,Cassiano,RJ,Brasil,cancelado,2023-12-05
b34c23bb-a925-4646-b38d-562333eb6835,940.014.547-84,1158.29,52.35,0.00,,Colônia Ribeiro,197,Bela Vitoria,Almeida do Sul,PI,Brasil,enviado,2025-07-15
b3c8e534-befd-4738-92da-0b430f3ff395,451.266.079-47,1451.74,95.50,79.53,CUPOMBC554BDE,Praça Carvalho,9,Vila Madre Gertrudes 4ª Seção,da Cruz Alegre,SE,Brasil,pago,2024-07-06
ec64c0f4-5e17-45c7-bea0-e5d903f36583,810.103.703-41,1375.79,42.56,0.00,,Loteamento Alves,940,João Alfredo,Abreu,CE,Brasil,entregue,2025-06-29
e9a20389-a01f-47f8-a883-f25bc4debeae,467.225.948-15,818.87,39.29,0.00,,Fazenda Mendonça,12,Andiroba,Leão Grande,RS,Brasil,entregue,2024-10-28
03f72a04-3436-477b-9741-d05b05946852,703.977.018-41,125.76,66.00,0.00,,Via de Almeida,68,Ouro Preto,Nunes,SC,Brasil,cancelado,2025-02-26
dd86ffa7-b5bf-4348-a224-8f4176d5b48f,917.038.105-73,1175.96,20.69,0.00,,Sítio Marques,32,Guarani,Novais,MA,Brasil,enviado,2024-01-11
4383e0dd-0059-44ae-9b7c-87f7dbbfd5ba,160.837.884-61,873.32,97.61,0.00,,Lagoa de Barbosa,832,Vila Nova,Fogaça,MS,Brasil,entregue,2024-01-07
ed963b19-d762-4892-8eee-28156a9eea36,128.690.771-16,712.02,55.59,0.00,,Viaduto Yago da Cunha,46,Engenho Nogueira,Barbosa,GO,Brasil,enviado,2024-07-24
1fc0704b-0201-4ea1-9ec9-e15f92dba867,112.972.970-82,487.91,43.19,0.00,,Distrito Laís Cavalcante,130,Nova Suíça,Lopes,DF,Brasil,cancelado,2024-05-08
3dc6a776-2f93-401d-bbff-6e6d1c2c9aab,960.145.162-18,1528.81,42.16,0.00,,Estrada Theo Andrade,150,Conjunto Santa Maria,Cunha,BA,Brasil,enviado,2024-02-27
cfaf0938-8e42-4619-b457-b499f7670142,047.490.585-19,56.00,75.77,3.74,CUPOM50132A9D,Avenida Farias,81,Vila Independencia 2ª Seção,Castro de Nascimento,MT,Brasil,enviado,2023-12-25
a5e4c288-2c0e-4ab5-835f-25586da848c7,001.355.305-27,546.98,43.39,76.51,CUPOM5442AEE3,Chácara Aylla Duarte,13,Novo Das Industrias,Sales,DF,Brasil,enviado,2024-08-05
97d14167-3820-4361-b358-f261c80b6e1c,619.701.985-62,1736.84,74.59,0.00,,Praia Ana Cecília Guerra,17,Boa União 2ª Seção,Gomes,RO,Brasil,cancelado,2024-08-22
6347537b-62c7-4079-b3d5-44b025832ee1,890.026.863-58,1230.05,92.08,0.00,,Viaduto Luigi Monteiro,1,Jardim Vitoria,da Paz,AP,Brasil,entregue,2024-09-09
1f20a19e-74e6-453a-9297-4695fabeb73b,555.940.098-27,1637.77,42.91,0.00,,Esplanada Sá,15,Coqueiros,Abreu de da Mata,MA,Brasil,pago,2024-03-22
83c2da87-2a03-4412-9e9c-92764a536bba,834.287.618-08,531.14,43.13,0.00,,Vereda Camargo,15,Lajedo,Araújo de Moreira,ES,Brasil,pendente,2025-07-12
57ee5122-8130-42ef-9ce9-c5ca2c5a2f3c,362.332.225-31,61.24,93.21,0.00,,Condomínio Machado,76,Santa Maria,Barbosa das Flores,RJ,Brasil,enviado,2025-07-31
1fb34e4d-b441-4aae-9d08-fa990cc3bc2b,435.647.345-73,1066.59,75.17,0.00,,Esplanada de Câmara,101,Ambrosina,Barbosa,TO,Brasil,cancelado,2025-07-30
04c2735d-da82-4ec2-a43b-19b6f61ac650,174.400.371-38,272.75,41.17,0.00,,Estação de da Mota,134,Beira Linha,Moreira da Serra,PE,Brasil,enviado,2024-04-26
61cbf825-06e2-4bb0-978b-c0304c09e925,034.279.712-28,1115.01,9.56,215.12,CUPOM508C19C3,Distrito Cecilia Duarte,89,Luxemburgo,Sousa,GO,Brasil,cancelado,2024-07-06
c825cb97-913b-4f6f-b1b4-98fb3c1b22d0,808.912.715-01,1271.34,86.02,0.00,,Trecho Correia,63,São Luiz,Melo,AL,Brasil,entregue,2025-09-09
0d572ccd-19ef-4990-abf1-db0bc3b7483d,768.357.918-67,514.30,45.80,0.00,,Lago de Martins,62,Vila Piratininga Venda Nova,Correia das Pedras,SC,Brasil,pago,2024-07-02
62b1e708-7908-4c39-8e86-565ba9ef9d49,867.461.259-09,187.61,35.32,0.00,,Pátio Yan Costela,416,Capitão Eduardo,Machado de Oliveira,CE,Brasil,pendente,2024-02-08
45fd1796-3812-4ec2-9011-b2e0ae8d15bd,723.866.567-40,1418.46,91.24,0.00,,Rua Cavalcante,28,Vila Jardim Leblon,Santos,RJ,Brasil,cancelado,2023-11-24
df14096c-8ddc-4fd7-95c0-1e8e44524711,668.835.282-42,1388.33,89.66,0.00,,Colônia de da Costa,15,Estrela,Nascimento de da Mata,RO,Brasil,pago,2024-10-19
d153fc77-bf2a-474d-9972-11bf89ef0a13,464.027.083-30,1674.82,36.10,0.00,,Ladeira Abreu,62,Petropolis,Rodrigues,PR,Brasil,pago,2025-01-27
51f38a83-9ca3-4012-9a4c-68ad20972c6b,372.830.606-35,642.69,20.59,0.00,,Viaduto Maria Sophia Fogaça,11,Castelo,Campos,PB,Brasil,pago,2024-04-23
0cb7d384-62a2-4bfd-96c2-1869a68ef31a,267.621.932-50,609.68,88.27,0.00,,Residencial de Novais,75,Taquaril,Câmara de Minas,AM,Brasil,pago,2025-02-19
881ef890-c3f3-4e28-9d45-e9465945e03d,356.569.948-24,273.52,6.26,52.80,CUPOMF37D765D,Feira de Alves,8,Bela Vitoria,Pinto,MA,Brasil,enviado,2025-06-29
f7e8daf1-481b-45a3-aea6-5af1becaeef5,336.485.480-77,1693.80,77.88,0.00,,Sítio Mariana Fernandes,47,Urca,Viana da Prata,MA,Brasil,pago,2025-06-03
7ce3ff85-fc2b-47d6-bb82-17f46dcb5fdf,887.531.968-78,1590.52,75.47,303.91,CUPOMB29A2548,Setor Nina Melo,29,São João Batista,Pereira,RN,Brasil,entregue,2024-08-31
d89ee4db-7587-4730-b787-c4efc8fff1ad,722.466.215-44,1179.62,50.44,0.00,,Quadra de Caldeira,73,São Lucas,da Mota,RN,Brasil,pago,2023-11-17
81dd379d-bfc3-4695-8968-71341eced242,361.600.919-42,1333.92,74.08,257.34,CUPOM9A6964C5,Feira Murilo Ribeiro,3,Vila Sumaré,Cardoso das Pedras,DF,Brasil,cancelado,2024-01-31
5a33d14e-31a2-4c12-b9a8-eb9c3f578c01,039.761.973-30,1694.41,36.55,0.00,,Praça Souza,646,Conjunto Bonsucesso,Fogaça,PB,Brasil,enviado,2025-04-04
8450add4-d6d5-4e1d-b2c7-5c85c1951372,480.476.087-97,973.64,37.15,0.00,,Viaduto Casa Grande,37,Jardim Dos Comerciarios,Moreira de Albuquerque,AM,Brasil,enviado,2023-12-01
2b78c012-47fb-480e-a859-613a94b25e7e,128.669.374-17,875.85,99.57,47.21,CUPOM39A64611,Recanto de Ramos,37,Madre Gertrudes,Casa Grande,RJ,Brasil,pendente,2024-11-24
df8c31f8-eccb-490f-9d65-e4fb386d4e8e,598.079.018-53,1764.16,31.89,0.00,,Ladeira João Pedro da Costa,50,Caiçaras,da Mata,PI,Brasil,enviado,2024-06-28
6541d722-8265-4e70-b331-62698b5f043a,467.448.912-68,1308.96,30.14,0.00,,Distrito Barros,81,Conjunto Santa Maria,da Rosa,BA,Brasil,pendente,2025-03-20
2823ca26-2623-4a6a-a1f4-6debee72e154,459.141.598-94,1410.22,32.49,0.00,,Trevo de Câmara,4,Vila Nova Dos Milionarios,Macedo,RO,Brasil,entregue,2024-09-17
7ba9d432-bbb4-4db3-8c33-ed3721fa988c,553.944.219-96,553.23,74.95,0.00,,Trevo de Rocha,89,Maria Virgínia,Freitas,ES,Brasil,pendente,2024-06-25
fd8c6970-2676-454f-9de1-2a36bf4cbfdb,636.669.858-07,1765.16,57.46,0.00,,Núcleo de Nogueira,91,Dom Joaquim,Pinto,AM,Brasil,pendente,2025-07-13
